label,lat,long,riverName,stationGuid,wiskiID
RED_B487 BRIDGE_E_202201,51.793047,-0.395647,RED,,
US HADDENHAM STW,51.763187,-0.91256,KINGEY CUTTLE BROOK,,
DEARNE_MEASBOROUGH DIKE_E_201910,53.536243,-1.366677,RIVER DEARNE,,
MONKS LEAZE RIVER PARRETT,51.044689,-2.843821,RIVER PARRETT,,
RIVER BLAKEWATER US,53.756982,-2.451099,RIVER BLAKEWATER,,
SILVERDALE BROOK_WALLEYS QUARRY LANDFILL_E_202106,53.014124,-2.251075,SILVERDALE BROOK,,
SKEW BRIDGE,52.78574,-2.36277,MEESE,,
HAM BRIDGE,51.250206,1.337562,NORTH/ SOUTH STREAM,,
WHIPSIDERRY ST DS NEWQUAY VIEW RESORT 2017,50.429318,-5.046489,WHIPSIDDERY ST,,
ENBORNE_WASH WATER STW US_E_201907,51.367126,-1.349994,ENBORNE,,
CROYDE ST DS FORDA AT WRAY COTTAGE,50.903028,-4.202268,CROYDE STREAM,,
MONTGOMERY CANAL DS A5,52.830525,-2.988196,MONTGOMERY CANAL,,
A30 US,51.470229,-0.411186,RIVER CRANE,,
WEST BECK_WANSFORD TROUT FARM INLET_E_201807,53.995867,-0.399126,WEST BECK,,
SUTTON DELPH 2019,52.396946,0.092884,OUSE WASHES,,
BATTERTON BROOK_ VALE PARK OUTFALL DS_E_201910,52.076033,-1.937994,BATTERTON BROOK,,
FOXHILL STW US,50.977899,-0.102469,RIVER ADUR,,
LUGG_BRIDGE STREET_E_202110,52.235985,-2.751795,LUGG,,
CHESS_CRESTYL WATERCRESS BEDS_E_202104,51.680119,-0.516832,RIVER CHESS,,
ACORNS,50.958982,-0.105006,RIVER ADUR,,
MILTON LOCK US,50.815718,0.164784,RIVER CUCKMERE,,
WELNEY DELPH 2015,52.519192,0.251706,OUSE WASHES,,
TOAD HOLES BECK_DS ODSAL TIP_E_202207,53.760842,-1.749282,TOAD HOLES BECK,,
LAYHAM MILL,52.025254,0.961783,RIVER BRET,,
DOVE_MARSTON ON DOVE_E_202204,52.856255,-1.649241,RIVER DOVE,,
MELBURY BRIDGE DIPPLE WATER,50.951396,-4.337297,DIPPLE WATER AND ABBEY RIVER,,
HILDEN BROOK_US HILDEN GRANGE_E_202110,50.971664,0.218692,HILDEN BROOK,,
LANGLEY BECK_FARMLAND DS_E_201810,54.552749,-1.757597,LANGLEY BECK,,
IRK_RED BANK_E_202108,53.489229,-2.240733,RIVER IRK,,
SANDWICH TOLL BRIDGE,51.275763,1.342227,STOUR ESTUARY,,
WELMORE DELPH 2019,52.562291,0.314053,OUSE WASHES,,
PYMMES BROOK_STRAWBERRY VALE_E_201810,51.616595,-0.12652,PYMMES BROOK,,
THAMES_LITTLE MARLOW STW 1200M DS_E_202103,51.576984,-0.716142,THAMES,,
MEPAL DELPH 2016,52.413955,0.114761,OUSE WASHES,,
LUNE DOWNSTREAM,54.440372,-2.599259,RIVER LUNE,,
MILTON LOCK DS,50.815718,0.164784,RIVER CUCKMERE,,
US MARTON POOL,52.622431,-3.050376,MARTON POOL,,
YEO_HEPS_E_201807,51.031629,-2.798291,RIVER YEO,,
DEE_IRONBRIDGE_E_202107,53.134834,-2.871371,RIVER DEE,,
PANG_BRADFIELD_E_202209,51.448747,-1.134751,RIVER PANG,,
CANNINGS COURT,50.869041,-2.404978,LYDDEN,,
COD BECK_DALTON BRIDGE_E_202108,54.17852,-1.372291,RIVER DEARNE,,
CLAYHITHE,52.257544,0.198922,RIVER CAM,,
TERN_ALLSCOTT MILL_E_202105,52.716271,-2.575676,RIVER TERN,,
ROSELAND,50.448584,-4.43568,RIVER SEATON,,
LEVEN_AINSWORTH DAM_E_201907,54.258516,-2.990246,RIVER LEVEN,,
STANBRIDGE ST US PETERSFIELD STW,50.996922,-0.905271,STANBRIDGE STREAM,,
TINHAY GS US,50.647298,-4.267308,THRUSHELL,,
ARUN GREATHAM BRIDGE,50.936615,-0.533521,RIVER ARUN,,
EASTFIELD DRAIN TRIB CARR HOUSE LANE,54.229899,-0.395499,EASTFIELD DRAIN AND TRIB,,
RIVER WANDLE WATERMEADS,51.393112,-0.168524,RIVER WANDLE,,
OSBALDWICK BECK_US TRASH SCREEN_E_202203,53.95698,-1.061649,OSBALDWICK BECK,,
SLEA US,52.998585,-0.414085,SLEA,,
DOUBLE HOUSE FARM,51.12542,-2.65151,COXBRIDGE BROOK,,
UPPER EDEN SPRING POND_HOWE SLACKS_E_201908,54.527177,-2.502832,UPPER EDEN SPRING POND,,
DELPH_WELCHES DAM _SURFACE_E_202104,52.450383,0.162805,OUSE WASHES,,
LOBB FARM TRACK BRIDGE 2015,50.405947,-4.025562,SMALLHANGER STREAM,,
CARBIS STREAM US MOLINNIS STREAM,50.400776,-4.787277,RIVER PAR,,
FURLONGS FARM,52.465683,-1.413779,WEM BROOK,,
POTTER FEN INFLOW,52.668503,0.933435,SCARNING BECK,,
BOURNE_CHERTSEY STW DS_E_201906,51.402599,-0.528371,THE BOURNE,,
SELLINGE STW DS,51.104687,0.97126,EAST STOUR,,
EASTERN AVON AT UPAVON,51.302531,-1.80981,UPPER AVON,,
DS KNOWLE STW,50.883103,-1.209493,RIVER MEON,,
ST BENETS ABBEY,52.683306,1.535978,RIVER BURE,,
WELCHES DAM DELPH 2018 DEPTH,52.450383,0.162805,OUSE WASHES,,
WADLEY STREAM_BUCKLAND STW US_E_201904,51.692553,-1.487732,WADLEY STREAM,,
SNOW SEWER_STATION ROAD A161_E_201807,53.469373,-0.840901,SNOW SEWER,,
WILLINGDON NEW,50.801498,0.289162,WESTERN LEVELS,,
MERTON STREAM US WWTW EXTRA,50.88428,-4.102088,Merton Stream,,
SERPENTINE_SERPENTINE WATER_E_202202,53.300345,-2.408427,SERPENTINE WATER,,
MONKS LEAZE RIVER PARRETT 2017,51.044689,-2.843821,PARRETT,,
CATTLE BRIDGE,51.123456,-1.492349,RIVER TEST,,
MORDA TRIB LLYNCLYS FARM US,52.810581,-3.068616,MORDA TRIB,,
THAMES_CHISWICK PIER_E_201307,51.482289,-0.250819,THAMES,,
SUTTON DELPH,52.396946,0.092884,OUSE WASHES,,
PARRETT_MONKS LEAZE_E_201807,51.044752,-2.843822,RIVER PARRET,,
MINSTERLEY BK MALEHURST,52.650391,-2.911373,MINSTERLEY BROOK,,
R INNY AT BEALSMILL BRIDGE,50.570172,-4.318964,R INNY,,
TRIBUTARY OF STORT NAV BELOW PS,51.859948,0.166829,STORT NAVIGATION,,
TRUMPERS WAY DS,51.499169,-0.338072,LOWER BRENT,,
WISSEY 3,52.565755,0.708854,RIVER WISSEY,,
BYDEMILL BROOK DS THINGLEY STW 2015,51.42231,-2.159164,BYDEMILL BROOK,,
CAKER,51.13229,-0.965144,CAKER STREAM,,
BEANE_WATTON HIGH ST_E_202209,51.861347,-0.119927,BEANE,,
LITTLE DEEP US,50.836481,-0.92438,LITTLE DEEP,,
CINDERFORD BK_SOUDLEY PONDS US_E_201807,51.792504,-2.489352,CINDERFORD BROOK,,
EASTFIELD DRAIN_OLYMPIAN IND EST_E_201807,54.237407,-0.401115,EASTFIELD DRAIN,,
VARFELL STREAM_VARFELL FARM DS_E_202012,50.138377,-5.496989,TREMENHEERE STREAM,,
AQUALATE HUMESFORD BK INFLOW,52.77853,-2.325663,AQUALATE TRIBS,,
WHARFE_ILKLEY STW US_E_201905,53.932386,-1.814585,RIVER WHARFE,,
EMS_DS LUMLEY ROAD PUMPING STATION_E_202201,50.861061,-0.928589,RIVER EMS,,
ROWSHAM STW DS,51.84433,-0.80558,THAME,,
HORNBROOK_AMIES MILL FARM_E_201807,51.049595,-0.315621,HORNBROOK (FEEDS INTO ARUN),,
MEECE BROOK STABLEFORD,52.945707,-2.275546,MEECE BROOK,,
HOVIS MILL 2014,51.969291,0.606561,RIVER COLNE,,
BIRMINGHAM AIRPORT US,52.467122,-1.758779,HATCHFORD BROOK,,
COSFORD US WRW,52.639964,-2.325918,RIVER WORFE,,
FT BR US EASTGATE WEIR,52.246368,0.713024,RIVER LARK,,
LAMBOURN DS OVERFLOW,51.504364,-1.523933,RIVER LAMBOURN,,
SOWY UPSTREAM OF KINGS SEDGEMOOR DRAIN,51.101314,-2.869574,RIVER SOWY,,
GREAT OUSE_DENVER FISH PASS_E_202207,51.685509,0.295684,OUSE WASHES,,
DEANOAK BROOK,51.196091,-0.221031,DEANOAK BROOK,,
PERRY DS MYTTON TRIB,52.748155,-2.832034,RIVER PERRY,,
BOURNE_CHERTSEY STW US_E_201906,51.401976,-0.543271,THE BOURNE,,
WELNEY COUNTERDRAIN 2019,52.520963,0.252651,OUSE WASHES,,
BLACKWATER_ASH ROAD_PS_202003,51.24222,-0.73776,RIVER BLACKWATER,,
US RECTORY BRIDGE,51.005821,0.434517,RIVER DUDWELL,,
GRIMLEY BK US,52.243941,-2.258213,GRIMLEY BROOK,,
THAMES_BRENTFORD BARGE_E_200807,51.479811,-0.303104,RIVER THAMES,,
WINNINGTON,52.703653,-3.009421,TREWERN BROOK,,
BURTON MILL,52.201512,-2.84521,TIPPETS BROOK,,
SW11,53.627778,-2.992048,FINE JANES BROOK & THREE POOLS,,
EVINGTON BROOK MID POINT,52.623811,-1.103866,EVINGTON BROOK,,
GYPSEY RACE_PALACE AVENUE_E_202107,54.082892,-0.193889,GYPSEY RACE,,
EREWASH_M1 DS_E_201911,53.087519,-1.308004,RIVER EREWASH,,
MANOR COURT,52.893882,-2.041793,GAYTON BROOK CATCHMENT,,
WYE_HOLME LACY BRIDGE_E_202104,52.025583,-2.631211,WYE MANAGEMENT CATCHMENT,,
REEPHAM FIRE STATION,52.761701,1.109245,RIVER WENSUM,,
BEVERLEY BROOK_MOTSPUR PARK_E_201805,51.393228,-0.241209,BEVERLEY BROOK,,
RIVER MEESE_SKEW BRIDGE_E_201901,52.785754,-2.364134,RIVER MEESE,,
AVON HORDLE GRANGE TRIB,50.767558,-1.591357,AVON WATER,,
LUGG_US ARROW CONF_E_202206,52.211431,-2.714308,RIVER LUGG,,
MANHEIM CAR AUCTIONS,53.118785,-1.302108,ALFRETON BROOK,,
DATCHET SAILING CLUB,51.482131,-0.538817,QUEEN MONTHER RESERVOIR,,
MILLWOOD BROOK_SLOSWICKS FARM US_E_201910,53.275343,-1.16323,MILLWOOD BROOK,,
MOSELLE_TOTTENHAM CEMETARY_E_201902,51.602887,-0.080081,THE MOSELLE,,
WESTNEWTON BECK_WESTNEWTON_E_201809,54.773356,-3.392472,WESTNEWTON BECK,,
BEAMHURST BRIDGE US,52.921308,-1.909298,RIVER TEAN,,
BEANHILL BROOK AT WROCKWARDINE ROAD,52.704473,-2.53608,BEANHILL BROOK,,
RODGE BROOK FARM,50.711862,-1.35214,RODGE BROOK,,
HUNTSPILL RIVER SLUICE,51.206335,-3.013525,RIVER HUNTSPILL,,
WESTCOTT STW US,51.836022,-0.978412,TRAMROAD DITCH,,
LEA BRIDGE ROAD US,51.569415,-0.027927,DAGENHAM BROOK,,
WHARFE_DS GRASSINGTON_E_202106,54.067981,-2.004296,RIVER WHARFE,,
LUBBESTHORPE BROOK MOTORWAY TRIB,52.602598,-1.185362,LUBBESTHORPE BROOK,,
STOKE MILL,50.772114,-2.818909,RIVER CHAR,,
STAITHES BECK_ROXBY LANE_E_202203,54.550789,-0.800746,DALES BECK,,
GRIMLEY BK DS,52.244513,-2.251391,GRIMLEY BROOK,,
SWINDALE BECK DS SCHEME,54.522906,-2.739516,SWINDALE BECK,,
SCALBY_WHITBY RD BRIDGE_E_201907,54.302016,-0.423094,SCALBY BECK,,
BLACKWATER_SWALLOWFIELD WQ SITE_E_201906,51.376261,-0.949596,BLACKWATER RIVER,,
ABP DISCHARGE DITCH,50.937716,-2.282655,TRIB OF CHIVRICK'S STREAM,,
ITTERINGHAM,52.830587,1.185498,RIVER BURE,,
DEARNE_LUNDWOOD STW US_E_201907,53.551406,-1.438463,RIVER DEARNE,,
TREGUSTICK,50.429802,-5.031747,PORTH  AND WHIPISDERRY STREAM,,
BOTTOM OF SALT HILL,51.511515,-0.608923,SALTHILL STREAM,,
UPSTREAM NEAR VIADUCT BRIDGE,50.629347,-3.360675,LITTLEHAM BROOK,,
LEMON_OWLS RATTLE BICKINGTON_E_201810,50.542497,-3.704404,RIVER LEMON,,
DS WWTW AT WHITLEY BRIDGE,50.821768,-1.55518,LYMINGTON RIVER,,
FOLLY INN,50.733511,-1.281913,MEDINA ESTUARY,,
SEDGEMOOR OLD RHYNE US TRIB,51.033424,-2.923152,WEST SEDGEMOOR DRAIN,,
ROXFORD WOOD,51.778081,-0.108734,RIVER LEE,,
SW3,53.632353,-2.991021,FINE JANES BROOK & THREE POOLS,,
SUTTON DELPH_E_202003,52.396946,0.092884,OUSE WASHES,,
ARROW_PEMBRIDGE STW_E_202206,52.222235,-2.889257,RIVER ARROW,,
GADE_GADEBRIDGE PARK_E_202203,51.759382,-0.476114,GADE,,
PLAS Y COURT 2,52.704332,-3.016171,TREWERN BROOK,,
DIDGELEY BROOK_FILONGLEY CASTLE_E_201810,52.479176,-1.588608,DIDGELEY BROOK,,
TREGARTHEN STREAM_TOLVER_E_201811,50.132663,-5.502101,TREGARTHEN STREAM,,
BARTON BROOK DS,53.834659,-2.705922,BARTON (WESTFIELD) BROOK,,
WEST STOCKWITH PUMP STATION,53.445832,-0.816337,RIVER IDLE,,
BRADLEY BROOK_BRADLEY HALL TRADING ESTATE DS_E_201907,53.593499,-2.643122,BRADLEY BROOK,,
CALF HEATH RESERVOIR,52.688988,-2.107741,CALF HEATH RESERVOIR,,
COLESMILL STREAM_HOLSWORTHY WWTW US_E_201911,50.804716,-4.356877,COLESMILL STREAM,,
SOULTON BROOK_TRIB US_E_201805,52.926411,-2.674527,TRIBUTARY OF SOULTON BROOK,,
PILSDON,50.784696,-2.810972,RIVER CHAR,,
WELNEY COUNTERDRAIN 2016 TURB,52.519603,0.250886,OUSE WASHES,,
WYRE UPSTREAM,53.954309,-2.748707,WYRE,,
DELPH_WELNEY_DEPTH_E_202204,52.519192,0.251706,OUSE WASHES,,
WHIPSIDERRY ST DS NEWQUAY VIEW RESORT 2018,50.428485,-5.046661,Porth & Whipsiderry stream,,
SERPENTINE_SERPENTINE WATER_E_202207,53.300345,-2.408427,SERPENTINE WATER,,
NADDER WARDOUR,51.044725,-2.111533,SEM AND NADDER,,
MORDA TRIB HAFORD DS,52.809799,-3.06465,MORDA TRIB,,
BELSTEAD BROOK US STW,52.030333,1.130791,BELSTEAD BROOK,,
CARY_ETSOME SLUICE_E_201804,51.073329,-2.740473,CARY,,
BENTLEY GREEN PUB 2,52.568539,-2.011044,RIVER TAME,,
FISHLEY LANE US,52.642398,-1.981417,WASH/ SAREDON BROOK,,
HURLEY FARM,51.109738,-0.050459,RIVER MEDWAY,,
WEST LANGLEY SEWER BOTTOM,50.794896,0.309728,WESTERN LEVELS,,
AIGLE GILL AT AIGLEGILL,54.772651,-3.429944,CROOKHURST,,
DECOY STREAM,50.872719,0.514268,DECOY STREAM,,
COLNE_RIVERSIDE WAY_E_202210,51.542263,-0.48929,COLNE,,
WELCHES DAM DELPH 2015,52.562866,0.315426,OUSE WASHES,,
WHARFE_DS BOLTON BRIDGE_E_202205,53.963906,-1.88715,RIVER WHARFE,,
SHREWSBURY WEIR,52.712363,-2.740376,RIVER SEVERN,,
TRIB DS LODGEHOUSE FM,50.771765,-2.845068,RIVER CHAR,,
STOUR_WIXOE_K_201603,52.058584,0.492991,STOUR,,
WHARFE_DS BOLTON BRIDGE_E_202106,53.963906,-1.88715,RIVER WHARFE,,
DEARNE_OLD MILL BRIDGE_E_201911,53.560859,-1.473347,RIVER DEARNE,,
MONKS LEAZE,51.044681,-2.843735,RIVER PARRETT,,
LYDDEN_CANNINGS COURT_E_202202,50.869086,-2.404922,RIVER LYDDEN,,
MEESE_SKEW BRIDGE_E_201809,52.78571,-2.366743,RIVER MEESE,,
ARUN DS PULBOROUGH STW,50.951781,-0.492169,RIVER ARUN,,
US TRENT RIVER,50.961188,-2.597095,YEO,,
LUNE UPSTREAM,54.441927,-2.592004,RIVER LUNE,,
STONY BECK US,54.695981,-2.76626,STONY BECK,,
CROWLAS TRIB,50.138016,-5.469457,"RED RIVER, MARAZION",,
GLASTONBURY US NEW,51.138192,-2.741568,RIVER BRUE,,
PLAS Y COURT NEW,52.704191,-3.012719,TREWERN BROOK,,
BUTTERFLY WORLD,50.713036,-1.256419,PALMERS BROOK,,
POULTER US OF NORTON WATER MEADOWS,53.241828,-1.141122,POULTER BROOK,,
LIGGARD BROOK AT OVERFLOW,53.754286,-2.969669,LIGGARD BROOK,,
TREMENHEERE STREAM_TOLVER_E_201910,50.135522,-5.504563,TREMENHEERE STREAM,,
GLASTONBURY MILL,51.15269,-2.725386,GLASTONBURY MILL STREAM,,
WHIPSIDERRY ST DS NEWQUAY VIEW RESORT,50.429318,-5.046489,WHIPSIDERRY ST,,
HOVIS MILL 16,51.969291,0.606561,RIVER COLNE,,
LEE MILL 2,50.384906,-3.961813,RIVER YEALM,,
HILLYLAID POOL_DS_E_201810,53.881069,-2.989107,HILLYLAID POOL,,
CURRY MOOR,51.05498,-2.936579,RIVER TONE,,
RIVER TONE AT ATHELNEY,51.057183,-2.93327,RIVER TONE,,
WHARFE_DS SKIRFARE_E_202207,54.143599,-2.10696,River Wharfe,,
JACKDAW LAKE_ROXTON_E_201806,52.171007,-0.309408,JACKDAW LAKE,,
WYRE DOWNSTREAM,53.952816,-2.754608,WYRE,,
WELCHES DAM DELPH_SURFACE_E_202003,52.450383,0.162805,OUSE WASHES,,
LODGE HILL US,50.443473,-4.480434,RIVER LOOE,,
SEATON,51.284012,1.190469,NAIL BOURNE,,
ENBORNE_ADBURY HOLT STW DS_E_201907,51.370533,-1.298401,ENBORNE,,
HYDNEYE LAKE OUTFLOW,50.800908,0.291277,WESTERN LEVELS,,
WADLEY STREAM_BUCKLAND STW DS_E_201904,51.692815,-1.483751,WADLEY STREAM,,
CROW BK HADLEY PARK,52.718145,-2.475402,CROW BROOK,,
OAK BECK_RIPON WAY_E_201708,54.004994,-1.550773,OAK BECK,,
KEER FOOTBRIDGE,54.135252,-2.776838,RIVER KEER,,
HARTHAM COMMON,51.801206,-0.079745,RIVER BEANE,,
RYTON_SHIREOAKS SPORTS CLUB_E_202210,53.319231,-1.165089,RYTON,,
ASHFIELD FARM,51.849812,0.305024,RODING,,
PORTH STREAM_US WHIPSIDERRY STREAM_E_201905,50.425723,-5.047371,Porth Stream,,
SCARROW BECK_UPPER BURE RIVERLANDS_E_202110,52.826724,1.234211,SCARROW BEACK,,
WELCHES DAM DELPH 2019 DEPTH,52.450383,0.162805,OUSE WASHES,,
SHANKLIN SITE 5,50.626384,-1.174062,SHANKLIN CHINE,,
DS FORDBRIDGE LANE,53.114259,-1.344029,ALFRETON,,
LEVEN_FISH HOUSE MOSS_E_202105,54.240203,-3.025345,RIVER LEVEN,,
EMS_DS WESTBOURNE ROAD_E_202201,50.858885,-0.929576,RIVER EMS,,
COLLEGE DS,53.26755,-0.525142,NETTLEHAM BECK,,
WRIGGLE_KNAPP FARM US_E_202003,50.846383,-2.52786,WRIGGLE,,
CROWSHALL ROAD BRIDGE,52.519322,1.00079,THET,,
EXTON,50.667834,-3.437367,POLLYBROOK (CLYST/EXE),,
DOWNSTREAM STORM OUTFALL,52.91939,-3.02825,MORLAS BROOK,,
TERN_TERN HILL GAUGING STATION_E_201902,52.879519,-2.553349,RIVER TERN,,
VOWELS LANE,51.106431,-0.04687,RIVER MEDWAY,,
WESTMOOR MAIN DRAIN_MIDELNEY PUMPING STATION_E_201807,51.008085,-2.832038,WESTMOOR MAIN DRAIN,,
GW_PH SHALLOW_SUTTON_K_202201,52.569238,-1.837833,BOREHOLE,,
CAWTHORNE DYKE_GARDEN CENTRE DS_E_201807,53.566743,-1.589778,CAWTHORNE DYKE,,
HOW CAPLE BK US,51.97009,-2.580909,HOW CABLE BROOK,,
DELPH_WELNEY_SURFACE_E_202204,52.519192,0.251706,OUSE WASHES,,
CARHAMPTON STREAM_CARHAMPTON_E_201810,51.199538,-3.435951,CARHAMPTON STREAM,,
BRUE 700M DS OF COLDHARBOUR,51.16347,-2.754,RIVER BRUE,,
SNEBRA BECK_NR RIBTON MOORSIDE_E_201904,54.537308,-3.568679,SNEBRA BECK,,
BURTON BROOK_SAWGATE RD SILT TRAP US_E_201911,52.746935,-0.843866,BURTON BROOK,,
BRUETON PARK LANE BY SANDALLS BRIDGE,52.40835,-1.760805,RIVER BLYTHE,,
POLGOOTH US,50.328845,-4.819206,POLGOOTH STREAM,,
WOOD END LANE,52.716446,-1.808924,PYFORD BROOK,,
BLACK MOSS_BARLEY_E_202209,53.86452,-2.269997,BLACK MOSS,,
INGREBOURNE US,51.541724,0.216575,STREAM LEADING TO INGREBOURNE,,
TOM RUDD BECK_HIGH SIDE FARM_E_201909,54.645436,-3.290462,TOM RUDD BECK,,
POND_DANDYS FORD FISHERY_E_201903,50.99453,-1.57955,DANDYS FORD,,
RIVER CARNON AT GRENNA BRIDGE,50.22555,-5.109562,CARNON,,
LOWER BROOK COTTAGE,51.246746,1.316602,NORTH/SOUTH STREAM,,
CHIVRICKS BROOK AT STURMINSTER NEWTON (DS ABP),50.929924,-2.292056,CHIVRICK'S STREAM,,
BLACKWATER_ASH ROAD_E_202002,51.24222,-0.73776,RIVER BLACKWATER,,
MILNHAY STW US,53.014393,-1.322335,EREWASH,,
CADMANS LANE,52.653115,-1.993623,WASH BROOK,,
DS BROMLEY BROOK,52.82069,-2.894202,PERRY,,
MEASE_APPLEBY MAGNA_E_202103,52.681643,-1.539213,MEASE,,
LUZBOROUGH UPTON LANE,50.946514,-1.483687,LUZBOROUGH LANE STREAM,,
COCKERMOUTH US,54.665035,-3.388158,RIVER DERWENT,,
GREAT OUSE AT COSGROVE,52.071615,-0.832178,GREAT OUSE,,
WORTHINGTON DRIVE,52.640235,-2.290601,ALBRIGHTON BROOK,,
GRACE DIEU BROOK_M1 DS_E_201910,52.783744,-1.281517,GRACE DIEU BROOK,,
TOLVER,50.135579,-5.504735,"RED RIVER, MARAZION",,
RAKEWAY ROAD,52.979924,-1.982824,MOBBERLEY BROOK,,
WAVENEY_SCOLE BRIDGE_E_201808,52.363002,1.152026,RIVER WAVENEY,,
BELOW M25,51.68652,-0.095265,CUFFLEY BROOK,,
SUTTON DELPH 2017,52.396946,0.092884,OUSE WASHES,,
PAR A3082 BRIDGE,50.349516,-4.706489,RIVER PAR,,
SHIPLEY BROOK_TRIB FROM SHOTTLEGATE DS_E_202012,53.027474,-1.516036,BLACKBROOK DERWENT,,
SINCIL DRAIN_CANWICK_E_202204,53.225213,-0.501656,SINCIL DRAIN,,
STOUR_CATTAWADE SLUICE_E_202109,51.9557,1.058013,RIVER STOUR,,
LEVEN_NEWBY BRIDGE GAUGING STATION_E_201704,54.268133,-2.974892,RIVER LEVEN,,
LESSER MOSELLE_TOTTENHAM CEMETARY_E_201902,51.603111,-0.080591,LESSER MOSELLE,,
OAKENSHAW BECK CROFTON STW,53.661318,-1.460656,OAKENSHAW BECK,,
HOLYWELL HILL ROAD DS,51.746426,-0.341992,VER,,
BLACKFOSS BECK_SANDHILL LANE_E_202108,53.917852,-0.897325,POCKLINGTON BECK,,
DS NUNN BROOK GAUGING WEIR AT NUNN BROOK,53.117011,-1.309278,ALFRETON BROOK,,
MILLWOOD BROOK CRESWELL CRAGS US,53.262946,-1.196994,MILWOOD BROOK,,
BROOK FARM,53.10674,-1.419413,ALFRETON BROOK,,
HOOTON DIKE_THURCROFT CSO US_E_201805,53.39528,-1.239546,HOOTON DIKE,,
PILL_BLUE ANCHOR_E_201904,51.182269,-3.393149,RIVER PILL,,
WELNEY COUNTERDRAIN 2018,52.520963,0.252651,RIVER DELPH,,
BRETT_SHELLEY BRIDGE_E_201905,52.007273,0.959021,RIVER BRETT,,
HAMPSHIRE AVON AT ENFORD,51.262687,-1.798093,Hampshire Avon,,
LITTLE POLGOOTH DS,50.314472,-4.80765,LITTLE POLGOOTH STREAM,,
SNOW SEWER PUMP STATION,53.485376,-0.775389,WARPIMG DRAIN,,
LYDDEN_BERRY FARM BRIDGE_E_202202,50.915072,-2.367156,RIVER LYDDEN,,
DS WATERCRESS BEDS,51.097476,-1.188935,CANDOVER BROOK,,
US LUXULYAN STW,50.391071,-4.754444,PAR RIVER,,
WELMORE DELPH 2017,52.562866,0.315426,OUSE WASHES,,
PENNYFEATHERS,50.712402,-1.155315,MONKTONMEAD BROOK,,
TRENWHEAL UPSTREAM,50.149651,-5.339714,NANCEGOLLAN STREAM,,
NAUNTON HALL,52.12963,1.390563,RIVER DEBEN,,
MEERBROOK US FRITH BOTTOM FARM,53.151003,-2.014695,MEERBROOK,,
GLASTONBURY DS,51.149815,-2.744928,RIVER BRUE,,
YEADING BROOK_NEWTON PARK FOOTBRIDGE_E_202111,51.56796,-0.370165,YEADING BROOK EAST,,
HALESFIELD,52.627372,-2.424275,RIVER TELFORD,,
DERWENT_MATLOCK STW_E_202205,53.10067,-1.531151,DERWENT,,
AYLESFORD STREAM_TRIB US_E_201902,51.134932,0.953673,AYLESFORD STREAM,,
RECREATION GROUND,50.728412,-1.153256,MONKTONMEAD BROOK,,
TOWN LANE SW3,53.632353,-2.991021,FINE JANES BROOK & THREE POOLS,,
NORTH BOW BR AT TEMPLECOMBE,51.003887,-2.384646,NORTH BOW BROOK,,
MILNHAY STW DS,53.011467,-1.321517,EREWASH,,
REIGHTON MAIN TRIB,54.167977,-0.251523,REIGHTON BECK AND TRIB,,
BARHAM,51.21091,1.155036,NAIL BOURNE,,
DON_STOCKSBRIDGE WWTW DS _E_202001,53.475573,-1.564276,RIVER DON,,
POPLAR HILL FARM,52.231042,0.17093,RIVER CAM,,
BOATHOUSE SLUICE DS MARTIN MERE,53.739753,-2.959434,BOATHOUSE SLUICE,,
AYLESFORD STREAM_NORTH TRIB_E_201902,51.146515,0.973975,AYLESFORD STREAM,,
CARLISLE DS,54.902446,-2.979462,RIVER IRTHING,,
BIRMINGHAM AIRPORT DS,52.464649,-1.762973,HATCHFORD BROOK,,
PAR US STW,50.391129,-4.754264,RIVER PAR,,
SALMONS BROOK_SLADES HILL_E_202206,51.655316,-0.107459,Salmons Brook,,
WOODPLUMPTON_BROOK US_E_201805,53.8114,-2.78098,WOODPLUMPTON BROOK,,
WARGRAVE STW US,51.48474,-0.880685,LODDON,,
FOWEY_RESTORMEL_E_202002,50.431086,-4.67954,FOWEY,,
MEASE_HARLASTON BRIDGE_E_201910,52.697695,-1.683229,MEASE,,
WARM BROOK US,53.310981,-1.911613,WARM BROOK,,
BOAT HOUSE SLUICE_US TRIAL SITES_E_202206,53.639588,-2.8771,Boat House Sluice,,
WALCOT TRIB WALCOT FARM,52.587883,-3.090054,WALCOT TRIB,,
WYKEY,52.814249,-2.897141,RIVER PERRY,,
EYE_FREEBY BROOK_E_202105,52.767198,-0.80217,RIVER EYE (WREAKE),,
LOBB FARM TRACK BRIDGE,50.405947,-4.025562,SMALLHANGER ST AND TORY BROOK,,
COUNTY ADIT ESNET,50.234203,-5.13903,CARNON,,
FORGE FARMHOUSE LAWN,51.096037,0.188535,ERIDGE STREAM,,
A110 US BRIDGE,51.627035,0.019924,CHING BROOK,,
SCOTTON BECK_BEDALE RD FOOTBRIDGE_E_202103,54.35781,-1.707412,SCOTTON BECK,,
WELMORE 2015,52.450409,0.162851,OUSE WASHES,,
RIVER BREDE AT A21,50.929477,0.526095,RIVER BREDE,,
TORNE_TORNE BRIDGE_E_202205,53.483719,-1.067993,RIVER TORNE,,
POOL STREAM,53.741255,-2.87723,POOL STREAM,,
ARUN CHURCH FARM PS,50.94117,-0.513294,RIVER ARUN,,
